2020-05-25
+-----------------------------------------+--------+
|                   Card                  | Price  |
|      Chaos Emperor Dragon EOTE Secret unl      | 37.87  |
|        Chaos Emperor Dragon Secret 1st         | 37.87  |
|           Blue-Eyes White Dragon LOB           | 37.79  |
|           Pot of Greed Ultimate 1st            | 37.43  |
|           machine dupe Ultimate 1st            | 36.82  |
|      EHERO bubbleman ultimate 1st german       | 34.52  |
|               Obelisk JUMP PrScr               | 34.35  |
|                  Jinzo Secret                  | 34.16  |
|       charge of the light brigade secret       | 33.52  |
|        Blue Eyes White Dragon BPT 2002         | 33.23  |
|        overload fusion Ultimate german         |  32.7  |
|                Dark Paladin DMG                | 31.69  |
|                  Red Eyes LOB                  | 30.64  |
|          Harpie's Feather Duster SDD           | 30.48  |
|            B Skull Dragon BPT 2002             | 29.28  |
|                  Exodia Head                   | 29.25  |
|             debris dragon Ultimate             | 29.12  |
|      Black Luster Soldier EOTB Secret MC2      | 28.46  |
|          cyberdark horn Ultimate 1st           | 27.59  |
|            e-tele Ultimate 1st ger             | 27.46  |
|             Tour guide Secret 1st              | 27.12  |
|             Pot of Duality Scr 1st             | 26.42  |
|            Summoned Skull BPT 2002             | 26.02  |
|           colossal fighter Ultimate            | 25.17  |
|               Yata-Garasu Secret               | 25.08  |
|     plaguespreader zombie Ultimate 1st ita     | 24.77  |
|       plaguespreader zombie Ultimate unl       | 24.77  |
|              Leviair Ultimate 1st              | 24.67  |
|              Leviair Ultimate Unl              | 24.67  |
|               catastor ultimate                | 23.79  |
|            dark grepher secret 1st             | 23.01  |
|         brain control Ultimate 1st ger         | 22.95  |
|           cybedark keel Ultimate 1st           | 22.61  |
|      Black Luster Soldier EOTB Ultra 1st       | 21.96  |
|   Black Luster Soldier EOTB Ultra Unlimited    | 21.96  |
|             B. Skull Dragon Ultra              | 21.75  |
| Formula Synchron ULTRA Advent Calendar GERMAN  | 20.84  |
|             Cyber Jar Ultimate 1st             | 20.68  |
|         crush card virus Ultimate 1st          | 20.52  |
|            solar recharge Ultimate             | 20.43  |
|    Dark Paladin Ultra Unlimited Reprint Art    | 20.31  |
|         ancient fairy dragon Ultimate          |  19.7  |
|                 Laggia UTR 1st                 | 19.69  |
|         red dragon archfiend Ultimate          | 19.41  |
|               Dark Magician LOB                | 19.28  |
|         powertool dragon Ultimate 1st          | 19.26  |
|                   TKO Secret                   | 19.24  |
|            Tri Horned Dragon Secret            | 18.89  |
|        phoenix wing windblast Ultimate         |  18.8  |
|                 Rescue Rabbit                  | 18.68  |
|           cyber phoenix Ultimate 1st           | 18.58  |
|          Injection Fairy Lily Secret           | 18.55  |
|            Book of Moon TU07 Ultra             | 18.45  |
|               Time Wizard Ultra                | 18.36  |
|              Summoned Skull Ultra              |  18.3  |
|               Gemini Elf Secret                | 17.69  |
|         scrap dragon Ultimate 1st ger          | 17.49  |
|             Dark Magician of Chaos             | 17.29  |
|                Exodia Right Arm                | 16.53  |
|                D Hero Malicious                | 16.48  |
|             Dark Magician Girl RDS             | 16.41  |
|                  lyla utr Unl                  | 16.34  |
|             Delinquent Duo MRL 1st             | 16.18  |
|                sangan ultra tu                 | 16.18  |
|                Exodia Left Arm                 | 16.12  |
|       monster reincarnation Ultimate 1st       | 15.98  |
|                Exodia Left Leg                 | 15.87  |
|               Dolkka Secret 1st                | 15.28  |
|         diamond dude ultimate 1st ger          | 15.24  |
|                  Toon Mermaid                  | 14.49  |
|       Breaker the magical warrior secret       | 14.39  |
|                  Battle Fader                  | 12.93  |
|              Toon Summoned Skull               | 12.69  |
|             Lava Golem Secret 1st              | 12.53  |
|         Blue Eyes Ultimate JMP Secret          | 11.81  |
|              Solemn Judgment 1st               | 11.66  |
|           Solemn Judgment Unlimited            | 11.66  |
|                   Dark Hole                    | 11.64  |
|                Exodia Right Leg                | 11.55  |
|                XY Dragon Cannon                | 11.47  |
|          Monster Reborn Unlimited LOB          |  11.1  |
|                Wind Up Zenmaity                | 10.82  |
|                Change of Heart                 |  10.6  |
|                Mirror Force MRL                | 10.58  |
|                  One For One                   |  9.81  |
|           goyo guardian Ultimate 1st           |  9.43  |
|                Hyper Librarian                 |  8.54  |
|                ehren secret Unl                |  8.31  |
|             Buster Blade Ultra 1st             |  8.24  |
|             Buster Blade Ultra unl             |  8.24  |
|        Serpent Night Dragon Secret 1st         |  8.11  |
|                  Mind Control                  |  8.06  |
|              necro gardna utr Unl              |  7.91  |
|                   Tytannial                    |  7.79  |
|         Ring of Destruction Secret 1st         |  7.26  |
|    thoughtruler archfiend Ultimate 1st fre     |  7.19  |
|                Wind up Zenmaioh                |  7.18  |
|                    MST MRL                     |  6.9   |
|                  Giga Mantis                   |  6.68  |
|            Enemy Controller AST 1st            |  6.64  |
|            Enemy Controller AST unl            |  6.64  |
|                  Zektkaliber                   |  6.31  |
|                celestia utr Unl                |  5.93  |
|           Call of the Haunted Ultra            |  5.49  |
|                 Nitro Warrior                  |  5.11  |
|                 Drill Warrior                  |  5.06  |
|         Legendary Fisherman Ultra 1st          |  4.99  |
|               XYZ Dragon Cannon                |  4.99  |
|                     Hornet                     |  4.94  |
|             Torrential Tribute 1st             |  4.62  |
|          Torrential Tribute Unlimited          |  4.62  |
|                      Gorz                      |  4.24  |
|                  Junk Archer                   |  4.23  |
|                Leviathan Dragon                |  3.9   |
|                   Armory Arm                   |  3.77  |
|                   Acid Golem                   |  3.69  |
|               Zenmaines Scr 1st                |  3.47  |
|                 Turbo Warrior                  |  3.22  |
|                 Utopia Ray UTR                 |  3.18  |
|                  Heavy Storm                   |  2.66  |
|                 Wind up Rabbit                 |  2.62  |
|                 Zenmaister UTR                 |  2.11  |
|                 Fiendish Chain                 |  1.03  |
|                     Utopia                     |  0.92  |
|                      test                      |   0    |
+------------------------------------------------+--------+
2020-07-15
+----------------------------------+-------+
|               Card               | Price |
+----------------------------------+-------+
|           Pot of Greed           | 39.06 |
|            Cyber Jar             | 20.68 |
|             TER PSV              | 18.55 |
|             Stardust             |  16.7 |
|       Graceful charity HL        | 15.81 |
|       ring of destruction        | 15.58 |
| Last Warrior From Another planet | 12.41 |
|        Airknight Parshath        | 12.11 |
|              NoC HL              | 11.15 |
|         Snatch steal MRL         |  9.65 |
|            Sangan HL             |  8.95 |
|            Premature             |  8.73 |
|            Power Tool            |  8.69 |
|         Sakuretsu Armor          |  8.28 |
|          Heavy Storm HL          |  7.88 |
|            Black Rose            |  7.81 |
|           Dd assailnt            |  7.75 |
|             COTH HL              |  7.05 |
|        Metamorphosis pgd         |  7.05 |
|            Red Dragon            |  6.61 |
|          Dark Balter HL          |  6.39 |
|           Scapegoat HL           |  6.31 |
|          Ancient Fairy           |  5.17 |
|             Mercahnt             |  5.03 |
|         Reaper Nightmare         |  4.78 |
|        Magician of faith         |  4.29 |
|             Exarion              |  3.95 |
|            Torrential            |  3.04 |
|        Morphing Jar LCYW         |  2.71 |
|           Dust Tornado           |  2.28 |
|          Ryu Senshi 1st          |  1.86 |
|         Fiend Skull Drag         |  1.33 |
|           Mirror force           |  1.13 |
|               test               |   0   |
+----------------------------------+-------+
2020-07-15
+----------------------------------+-------+
|               Card               | Price |
+----------------------------------+-------+
|           Pot of Greed           | 39.06 |
|            Cyber Jar             | 20.68 |
|             TER PSV              | 18.55 |
|             Stardust             |  16.7 |
|       Graceful charity HL        | 15.81 |
|       ring of destruction        | 15.58 |
| Last Warrior From Another planet | 12.41 |
|        Airknight Parshath        | 12.11 |
|              NoC HL              | 11.15 |
|         Snatch steal MRL         |  9.65 |
|            Sangan HL             |  8.95 |
|            Premature             |  8.73 |
|            Power Tool            |  8.69 |
|         Sakuretsu Armor          |  8.44 |
|          Heavy Storm HL          |  7.88 |
|            Black Rose            |  7.81 |
|           Dd assailnt            |  7.75 |
|             COTH HL              |  7.05 |
|        Metamorphosis pgd         |  7.05 |
|            Red Dragon            |  6.61 |
|          Dark Balter HL          |  6.39 |
|           Scapegoat HL           |  6.31 |
|          Ancient Fairy           |  5.17 |
|             Mercahnt             |  5.03 |
|         Reaper Nightmare         |  4.78 |
|        Magician of faith         |  4.29 |
|             Exarion              |  3.95 |
|            Torrential            |  3.04 |
|        Morphing Jar LCYW         |  2.71 |
|           Dust Tornado           |  2.28 |
|          Ryu Senshi 1st          |  1.86 |
|         Fiend Skull Drag         |  1.33 |
|           Mirror force           |  1.13 |
|               test               |   0   |
+----------------------------------+-------+
2020-07-15
+------------------------------------------------+--------+
|                      Card                      | Price  |
+------------------------------------------------+--------+
|            scapegoat ultra rp01 ita            | 610.98 |
|               Book of Moon Super               | 403.49 |
|           Maxx c ultimate 2spa 1eng            | 358.04 |
|       cyber dark dragon Ultimate german        | 291.66 |
|           Dark Armed Dragon Ultimate           | 224.13 |
|             Dark Paladin 1st Ultra             | 186.37 |
|           Stardust Dragon Ghost Unl            | 168.93 |
|     Trishula, Dragon of the Ice Barrier DT     | 165.25 |
|        cyber end dragon Ultimate italy         | 164.99 |
